4.0000000000,0.0123616600,0.0100703239,0.0156228542,0.0000000000,0.0103139877,0.0101246834,0.0153665543,0.0081026554,0.0100901127,0.0021185875
16.0000000000,0.0468683243,0.0401940346,0.0468626022,0.0407793522,0.0714850426,0.0303292274,0.0312283039,0.0631182194,0.0403707027,0.0408394337
64.0000000000,0.8179008961,0.9248178005,0.8256344795,0.9195899963,0.8155932426,0.9183640480,0.8291316032,0.9165720940,0.9076287746,0.8043391705
256.0000000000,2.2604267597,2.2098340988,2.1602389812,1.9825420380,2.0714275837,2.0755138397,2.1878323555,2.0815274715,2.0912008286,2.0519208908
1024.0000000000,12.4945435524,12.1792480946,12.7368085384,12.0395939350,12.3368651867,12.5474724770,11.9716629982,12.3227331638,12.3869616985,12.5459697247
4096.0000000000,144.5621001720,143.6737091541,143.6347353458,142.0642728806,139.4246616364,145.2156605721,142.9147973061,143.3884820938,143.2944252491,144.5771288872
16384.0000000000,2156.7017943859,2118.8668379784,2047.4476535320,2018.9497396946,2050.3404023647,2067.3958482742,2051.5637900829,2045.8231728077,2059.0484695435,2061.0153675079
